283,46.650000,24.000000,30.56,1.737193,-277.62,0.837588,-197.54,0.000000,5.034879,-30.82,467,1.112605
284,46.650000,24.000000,29.47,1.737193,-277.62,0.837588,-197.54,0.000000,5.034879,-30.82,467,1.109916
285,46.900000,23.400000,26.14,1.806180,-283.12,0.146128,-210.17,0.000000,4.946827,-30.13,732,1.107210
286,46.900000,23.400000,26.14,1.806180,-283.12,0.146128,-210.17,0.000000,4.946827,-30.13,732,1.112605
287,39.400000,55.450000,41.8,2.220108,-216.22,1.053078,-220.91,0.051823,7.491747,-52.64,150,0.986772
288,39.900000,53.750000,39.7,2.146748,-453.32,1.127105,-273.64,0.025698,6.695716,-59.88,200,0.986772
289,38.350000,53.750000,38,2.039811,-548.21,1.138934,-336.33,0.025603,5.484158,-62.12,400,0.986772
290,42.450000,73.380000,31.6,2.210586,-216.46,1.245513,-208.63,0.000000,4.654464,-24.25,800,1.107210
291,41.255000,74.870000,22.49,2.099335,-215.48,0.690196,-130.4,0.000004,3.989909,-31.52,2625,1.107210
292,42.425000,75.205000,24.99,2.096910,-259.2,1.397245,-194.96,0.000000,4.192629,-32.05,790,1.107210
293,42.315000,77.535000,38.1,1.921686,-239.5,0.769377,-176.61,0.000000,3.339195,-31.57,2113,1.029384
294,42.365000,76.550000,26,1.914343,-258.84,1.431364,-189.66,0.000000,3.216782,-32.06,1605,1.029384
295,41.275000,73.290000,17.97,1.895423,-238.62,1.100371,-199.55,0.000000,3.072739,-26.32,2176,1.107210
296,41.215000,71.880000,17,1.857332,-270.54,0.968483,-189.59,0.000259,3.076136,-29.23,1972,1.107210
297,41.720000,72.800000,14.1,1.799341,-216.54,0.924279,-178.14,0.000000,2.639434,-25.01,2628,1.107210
298,-37.534900,146.034150,15.47,1.461499,-249.65,0.278390,-191.6,0.226329,2.891301,-38.53,1367,1.134751
299,-30.439650,151.661950,18.24,1.376577,-240.69,0.936868,-197.58,0.502040,3.511000,-46.98,1168,1.134305
300,-25.594100,146.446200,54.05,1.547652,-301.47,0.195069,-181.53,207.211799,7.267171,-55.25,434,1.132180
301,-25.594100,146.446200,56.38,1.547652,-301.47,0.153815,-181.53,235.380755,7.383885,-55.25,434,1.132180
302,-25.594100,146.446200,53.18,1.547652,-301.47,0.195069,-181.53,207.211799,7.267171,-55.25,434,1.137307
303,-25.594100,146.446200,55.43,1.547652,-301.47,0.232488,-181.53,235.380755,7.383885,-55.25,429,1.137307
304,-37.052736,139.961284,31.92,1.430904,-442.01,0.414017,-191.88,14.098582,4.782089,-43.16,57,1.132180
305,-37.052736,139.961284,33.28,1.430904,-442.01,0.368239,-191.88,15.872686,4.853466,-43.16,57,1.132180
306,-37.052736,139.961284,33.02,1.430904,-442.01,0.414017,-191.88,14.098582,4.782089,-43.16,57,1.137307
307,-37.052736,139.961284,32.76,1.430904,-442.01,0.443992,-191.88,15.333080,4.832528,-43.16,52,1.137307
308,-32.392590,137.677625,32.87,1.431798,-246.45,0.591566,-221.65,80.931683,5.960185,-49.96,40.4,1.137307
309,-32.392590,137.677625,37.82,1.431798,-246.45,0.521125,-221.65,119.242850,6.256032,-49.96,40.4,1.137307
310,-32.392590,137.677625,34.18,1.431798,-246.45,0.591566,-221.65,80.931683,5.960185,-49.96,40.4,1.132180
311,-32.392590,137.677625,36.86,1.431798,-246.45,0.632012,-221.65,103.293557,6.144748,-49.96,30.1,1.132180
312,-32.167362,137.510415,24.32,1.516311,-247.81,0.610901,-202.11,31.408386,5.882892,-49.07,88.5,1.132180
313,-32.167362,137.510415,24.88,1.516311,-247.81,0.594390,-202.11,33.830612,5.937777,-49.07,88.5,1.132180
314,-32.167362,137.510415,25.73,1.516311,-247.81,0.610901,-202.11,31.408386,5.882892,-49.07,88.5,1.137307
315,-32.167362,137.510415,25.65,1.516311,-247.81,0.626807,-202.11,33.830612,5.937777,-49.07,83.5,1.137307
316,-31.850833,137.293197,33.63,1.689693,-247.14,0.213090,-187.97,27.177583,7.129188,-47.85,178.7,1.136863
317,-31.850833,137.293197,33.27,1.689693,-247.14,0.239437,-187.97,29.241989,7.194731,-47.85,173.7,1.136863
318,-31.850833,137.293197,35.11,1.689693,-247.14,0.213090,-187.97,27.177583,7.129188,-47.85,178.7,1.131731
319,-31.850833,137.293197,37.21,1.689693,-247.14,0.185040,-187.97,29.241989,7.194731,-47.85,178.7,1.131731
320,-22.250449,133.612960,36.54,1.611829,-241.6,0.151673,-181.34,7.792866,7.346426,-50.72,616.8,1.147497
321,-22.250449,133.612960,39.72,1.611829,-241.6,0.311984,-181.34,13.108417,7.839849,-50.72,590.9,1.147497
322,-22.250449,133.612960,41.79,1.611829,-241.6,0.151673,-181.34,7.792866,7.346426,-50.72,616.8,1.137761
323,-22.250449,133.612960,44.43,1.611829,-241.6,0.069502,-181.34,9.377613,7.518401,-50.72,616.8,1.137761
324,-22.269363,134.060070,33.94,1.723702,-238.72,0.449291,-176.71,5.758886,7.692957,-51.79,600.5,1.140095
325,-22.269363,134.060070,36.2,1.723702,-238.72,0.422839,-176.71,6.459627,7.804174,-51.79,600.5,1.140095
326,-22.269363,134.060070,35.83,1.723702,-238.72,0.449291,-176.71,5.758886,7.692957,-51.79,600.5,1.149779
327,-22.269363,134.060070,36,1.723702,-238.72,0.476420,-176.71,6.529595,7.814690,-51.79,590.9,1.149779
328,-22.219547,134.570583,37.11,1.722222,-237.36,0.608876,-175.62,7.712180,7.554958,-54.04,534.9,1.147497
329,-22.219547,134.570583,43.46,1.722222,-237.36,0.629645,-175.62,8.764680,7.676741,-54.04,524.4,1.147497
330,-22.219547,134.570583,36.12,1.722222,-237.36,0.608876,-175.62,7.712180,7.554958,-54.04,534.9,1.137761
331,-22.219547,134.570583,39.78,1.722222,-237.36,0.590671,-175.62,8.580177,7.656353,-54.04,534.9,1.137761
332,-22.014722,134.825497,46.57,1.612254,-241.72,0.078390,-174.57,16.701209,7.156044,-56.6,534.9,1.148413
333,-22.014722,134.825497,48.23,1.612254,-241.72,0.162638,-174.57,19.799756,7.309910,-56.6,524.4,1.148413
334,-21.787726,135.017607,46.27,1.611405,-247.51,0.453308,-180.56,17.508935,7.191382,-56.6,467.8,1.137761
335,-21.787726,135.017607,49.75,1.611405,-247.51,0.375674,-180.56,24.298837,7.492091,-56.6,467.8,1.137761
336,-18.082280,145.182025,41.88,1.826600,-275.05,0.489121,-156.72,2.813844,7.211357,-58.96,816.9,1.128238
337,-18.082280,145.182025,41.87,1.826600,-275.05,0.476339,-156.72,2.915765,7.243501,-58.96,816.9,1.128238
338,-18.082280,145.182025,41.03,1.826600,-275.05,0.489121,-156.72,1.919316,6.411026,-53.4,816.9,1.133411
339,-18.082280,145.182025,40.46,1.826600,-275.05,0.499492,-156.72,1.976989,6.434796,-53.4,811.9,1.133411
340,-25.623865,153.146602,50.01,1.810300,-311.31,0.270363,-196.23,18.257862,8.338071,-53.4,69.8,1.136863
341,-25.623865,153.146602,49.32,1.810300,-311.31,0.234671,-196.23,21.860564,8.527898,-53.4,69.8,1.136863
342,-25.623865,153.146602,50.37,1.810300,-311.31,0.270363,-196.23,12.111674,8.418324,-52.05,69.8,1.131731
343,-25.623865,153.146602,49.47,1.810300,-311.31,0.290450,-196.23,13.467318,8.530712,-52.05,64.1,1.131731
344,-30.624244,119.505078,38.89,1.629267,-346.06,0.583150,-157.81,8.889714,6.575362,-52.05,393.5,1.130832
345,-30.624244,119.505078,38.54,1.629267,-346.06,0.589232,-157.81,9.215980,6.605054,-52.05,391.2,1.130832
346,-30.624244,119.505078,38.52,1.629267,-346.06,0.583150,-157.81,22.471601,6.745996,-47.22,393.5,1.135975
347,-30.624244,119.505078,40.55,1.629267,-346.06,0.572365,-157.81,23.935469,6.799423,-47.22,393.5,1.135975
348,-20.612596,140.597785,38.73,1.433450,-381.81,0.739532,-209.86,109.916376,6.427117,-67.6,179.3,1.137761
349,-20.612596,140.597785,43.25,1.433450,-381.81,0.726809,-209.86,121.038390,6.505022,-67.6,179.3,1.137761
350,-20.612596,140.597785,42.69,1.433450,-381.81,0.739532,-209.86,109.916376,6.427117,-67.6,179.3,1.147497
351,-20.612596,140.597785,43.97,1.433450,-381.81,0.751043,-209.86,120.208795,6.499432,-67.6,175.3,1.147497
352,-20.003726,138.984586,51.25,1.527540,-367.79,0.268986,-243.38,133.834823,7.011586,-77.65,375.3,1.132180
353,-20.003726,138.984586,54.08,1.527540,-367.79,0.201568,-243.38,161.278181,7.176985,-77.65,375.3,1.132180
354,-20.003726,138.984586,50.45,1.527540,-367.79,0.268986,-243.38,133.834823,7.011586,-77.65,375.3,1.137307
355,-20.003726,138.984586,52.11,1.527540,-367.79,0.346321,-243.38,173.101499,7.240736,-77.65,363.1,1.137307
356,-10.821296,142.322850,33.7,1.762408,-122.92,0.307496,-84.81,11.311993,6.716904,-55.54,122,1.115278
357,-10.821296,142.322850,34.91,1.762408,-122.92,0.355406,-84.81,12.967737,6.832580,-55.54,108.3,1.115278
358,-10.821296,142.322850,33.75,1.762408,-122.92,0.307496,-84.81,11.311993,6.716904,-55.54,122,1.103804
359,-10.821296,142.322850,34.68,1.762408,-122.92,0.268855,-84.81,12.486438,6.800354,-55.54,122,1.103804
360,-12.476316,141.898246,40.95,1.519277,-229.27,0.313603,-122.88,11.436525,5.172590,-53.15,92.1,1.137761
361,-12.476316,141.898246,40.91,1.519277,-229.27,0.373141,-122.88,13.010407,5.256633,-53.15,82.1,1.137761
362,-12.476316,141.898246,39.3,1.519277,-229.27,0.313603,-122.88,11.436525,5.172590,-53.15,92.1,1.147497
363,-12.476316,141.898246,43.4,1.519277,-229.27,0.252002,-122.88,12.838844,5.247917,-53.15,92.1,1.147497
364,-29.860404,146.714532,34.38,1.594945,-316.74,0.180383,-211.74,10.153894,6.365912,-41.94,195.25,1.133411
365,-29.860404,146.714532,34.19,1.594945,-316.74,0.222031,-211.74,11.048077,6.433427,-41.94,189.25,1.133411
366,-29.860404,146.714532,33.31,1.594945,-316.74,0.180383,-211.74,10.153894,6.365912,-41.94,195.25,1.128238
367,-29.860404,146.714532,33.29,1.594945,-316.74,0.109305,-211.74,11.540126,6.468564,-41.94,195.25,1.128238
